Gene	FDR
TCTEX1D4.343521	1.21886506815864e-26
TCTN1.79600	1.43484600469423e-69
TCTN2.79867	9.90176675952522e-39
TCTN3.26123	3.22299926522867e-40
TDGF1.6997	2.29515045366371e-25
TDGF3.6998	4.12698320698782e-19
TDG.6996	4.86021330055271e-29
TDH.157739	4.85711858529798e-06
TDO2.6999	8.44999326272163e-25
TDP1.55775	6.84955034538291e-12
TDP2.51567	9.60309593090274e-16
TDRD10.126668	8.60970095491625e-70
TDRD12.91646	0.000121309303181287
TDRD1.56165	7.55115751985877e-10
TDRD3.81550	3.77363200453548e-09
TDRD5.163589	0.277182387154286
TDRD6.221400	8.1975685442506e-47
TDRD7.23424	1.09245496481304e-13
TDRD9.122402	4.74959007212587e-24
TDRG1.732253	4.22845545590304e-15
TDRKH.11022	2.06753509926914e-12
TEAD1.7003	9.76060667217134e-31
TEAD2.8463	1.26749418737396e-33
TEAD3.7005	5.27571659415527e-24
TEAD4.7004	3.02815850860887e-43
TECPR1.25851	4.63430663079292e-13
TECPR2.9895	9.27706371410043e-30
TECRL.253017	0.290825778209531
TECR.9524	2.43002979636351e-17
TECTA.7007	9.36247471023833e-33
TECTB.6975	0.212171044252357
TEC.7006	1.32017468555617e-14
TEDDM1.127670	0.00394645302202581
TEF.7008	3.18740060841367e-14
TEKT1.83659	4.3535916012202e-18
TEKT2.27285	2.61308726770505e-21
TEKT3.64518	2.32191087435268e-21
TEKT4.150483	8.54823896227358e-18
TEKT5.146279	8.51080879440658e-18
TEK.7010	1.15786287552196e-64
TELO2.9894	1.14685124950155e-36
TENC1.23371	7.69631022012259e-89
TEP1.7011	5.01203959910389e-21
TEPP.374739	1.06259013828208e-47
TERC.7012	8.2930957218531e-05
TERF1.7013	9.9317872513555e-20
TERF2IP.54386	0.00584820859731924
TERF2.7014	1.54340028912603e-16
TERT.7015	8.92576634555213e-27
TESC.54997	6.30147861712139e-49
TESK1.7016	8.36044865734633e-25
TESK2.10420	3.95947098746292e-27
TES.26136	2.54123123493575e-61
TET1.80312	4.19558127777092e-45
TET2.54790	4.16001484827779e-12
TET3.200424	3.74050847380183e-42
TEX101.83639	7.87086552644245e-05
TEX10.54881	8.13623035342662e-61
TEX11.56159	1.60773700912479e-10
TEX12.56158	4.12750773178053e-08
TEX13A.56157	0.382172300402414
TEX13B.56156	6.37248685388586e-05
TEX14.56155	5.26764795005824e-14
TEX15.56154	1.01418640801769e-32
TEX19.400629	3.4435876598196e-30
TEX261.113419	2.67544035916644e-40
TEX264.51368	3.11052897993448e-39
TEX28.1527	0.658178155142459
TEX2.55852	3.71467001254439e-21
TEX9.374618	7.29015532230246e-28
TFAMP1.260341	0.00331715038566113
TFAM.7019	1.77060224002439e-24
TFAP2A.7020	4.05196806973624e-17
TFAP2B.7021	6.08364206990805e-40
TFAP2C.7022	1.0546433885282e-22
TFAP2D.83741	2.72462631707086e-09
TFAP2E.339488	1.91175473899097e-43
TFAP4.7023	1.5809152595478e-38
TFB1M.51106	0.0343864219175051
TFB2M.64216	7.46682479711135e-15
TFCP2L1.29842	1.53075551947028e-39
TFCP2.7024	8.26253459878274e-16
TFDP1.7027	7.84172731411244e-42
TFDP2.7029	4.90959972442462e-32
TFDP3.51270	1.136326342026e-24
TFE3.7030	2.8727516316431e-11
TFEB.7942	9.59042499072444e-63
TFEC.22797	3.47249754651565e-14
TFF1.7031	1.07976545392769e-91
TFF2.7032	0.295690701666006
TFF3.7033	1.93686226662717e-93
TFG.10342	7.36800213316957e-32
TFIP11.24144	0.000807224826215856
TFPI2.7980	5.11701894211053e-16
TFPI.7035	1.40162031227476e-52
TFPT.29844	1.07890365579914e-21
TFR2.7036	9.73608305843176e-14
TFRC.7037	9.72586000555422e-21
TF.7018	4.59902083367531e-69
TGDS.23483	2.17584452200507e-10
TGFA.7039	4.50604471937331e-56
TGFB1I1.7041	1.29619283905395e-57
TGFB1.7040	8.37934527130245e-39
TGFB2.7042	3.66249210138425e-28
TGFB3.7043	1.31122399058188e-92
TGFBI.7045	1.01665418963588e-17
TGFBR1.7046	3.12388644163898e-22
TGFBR2.7048	1.9117251911262e-81
TGFBR3.7049	2.59615749982173e-27
TGFBRAP1.9392	2.73571872367877e-14
TGIF1.7050	4.40443823278918e-06
TGIF2LX.90316	0.00440048270590592
TGIF2LY.90655	0.488319743245153
TGIF2.60436	1.86626297112265e-25
TGM1.7051	2.13232888251317e-66
TGM2.7052	4.69496223630657e-21
TGM3.7053	6.98862342205524e-25
TGM4.7047	0.0631404300311059
TGM5.9333	3.0451598737627e-61
TGM6.343641	0.572250739799165
TGM7.116179	3.64875654497171e-14
TGOLN2.10618	3.04967985492798e-31
TGS1.96764	8.26917402526455e-40
TG.7038	0.000454459536425825
TH1L.51497	8.18596631298327e-30
THADA.63892	5.50524561988489e-06
THAP10.56906	2.59867142508682e-14
THAP11.57215	9.64927157632829e-19
THAP1.55145	2.62178381865768e-08
THAP2.83591	0.000100160109053327
THAP3.90326	5.19795743238856e-26
THAP4.51078	3.33294646697831e-22
THAP5.168451	3.5103366413021e-22
THAP6.152815	3.40239252186749e-56
THAP7.80764	4.64745134846991e-31
THAP8.199745	2.72198512124509e-19
THAP9.79725	5.00170890038547e-09
THBD.7056	1.73599175578859e-48
THBS1.7057	4.92321417153398e-25
THBS2.7058	5.1247634509519e-29
THBS3.7059	1.08197356368915e-23
THBS4.7060	6.04218750455963e-70
THEG.51298	4.11695357098988e-06
THEM4.117145	0.000202885085604959
THEM5.284486	3.56019486970179e-27
THEMIS.387357	1.03137417538121e-30
THG1L.54974	2.9258104428569e-09
THNSL1.79896	2.48525709160984e-31
THNSL2.55258	3.26918813232947e-13
THOC1.9984	5.80823852906584e-13
THOC2.57187	1.46505409789842e-19
THOC3.84321	1.64056610094074e-16
THOC4.10189	1.66542785361414e-59
THOC5.8563	5.70333798388977e-44
THOC6.79228	3.09711417351452e-17
THOC7.80145	1.01351219689433e-10
THOP1.7064	1.66241801104135e-23
THPO.7066	9.56626112708702e-63
THRAP3.9967	2.09479948287878e-17
THRA.7067	2.85849639854558e-25
THRB.7068	1.51069747206678e-42
THRSP.7069	4.23785231859303e-30
THSD1P1.374500	1.37702167513378e-41
THSD1.55901	1.70213777691611e-78
THSD4.79875	1.63633864175935e-102
THSD7A.221981	8.11715756033337e-47
THSD7B.80731	1.88908103535077e-60
THTPA.79178	3.45037733994242e-52
THUMPD1.55623	3.02743495453171e-35
THUMPD2.80745	1.94606350096508e-29
THUMPD3.25917	4.85694657711416e-29
THY1.7070	1.06644117390066e-22
THYN1.29087	3.35427049132755e-14
TH.7054	0.000344171661380178
TIA1.7072	6.85413208868327e-23
TIAF1.9220	3.59770816823654e-12
TIAL1.7073	0.0306870045783308
TIAM1.7074	4.05935602569824e-08
TIAM2.26230	1.59856439494449e-56
TICAM1.148022	6.78244448468807e-18
TICAM2.353376	1.66432147691531e-14
TIE1.7075	3.27681904150817e-65
TIFAB.497189	3.41029756630919e-28
TIFA.92610	5.68932727326328e-18
TIGD1.200765	2.04103032223779e-29
TIGD2.166815	2.82428211937399e-68
TIGD3.220359	1.31275887860544e-26
TIGD4.201798	5.7372735474565e-23
TIGD5.84948	1.3194166327521e-27
TIGD6.81789	9.49442543951852e-70
TIGD7.91151	0.796264758186101
TIGIT.201633	1.20485404106706e-27
TIMD4.91937	5.31324958220647e-07
TIMELESS.8914	2.7044628061394e-43
TIMM10.26519	3.75473893733512e-15
TIMM13.26517	1.78605338520107e-30
TIMM16.51025	3.07097307219399e-33
TIMM17A.10440	9.58864524048637e-31
TIMM17B.10245	1.86583463097001e-26
TIMM22.29928	5.5626388697699e-07
TIMM44.10469	8.67897421342717e-62
TIMM50.92609	7.12976326101641e-41
TIMM8A.1678	5.71880654181725e-67
TIMM8B.26521	1.37585189435156e-19
TIMM9.26520	1.9692158304305e-05
TIMP1.7076	1.57503863954434e-10
TIMP2.7077	1.32329465145264e-37
TIMP3.7078	1.99251933393882e-41
TIMP4.7079	4.45549260407892e-38
TINAGL1.64129	1.08664969138859e-80
TINAG.27283	2.62918366720054e-15
TINF2.26277	1.31725789543369e-35
TIPARP.25976	1.07734739495865e-36
TIPIN.54962	2.8751086070718e-43
TIPRL.261726	5.84940435059105e-38
TIRAP.114609	8.30620717333116e-20
TJAP1.93643	7.70700655377803e-40
TJP1.7082	1.94880585969147e-26
TJP2.9414	7.69112452336447e-09
TJP3.27134	1.89718853133703e-59
TK1.7083	1.40620800818813e-52
TK2.7084	1.18232512389116e-49
TKTL1.8277	5.46542937382445e-32
TKTL2.84076	5.01123615673108e-05
TKT.7086	4.53878196407096e-28
TLCD1.116238	6.55613936775345e-37
TLE1.7088	4.47375609029425e-39
TLE2.7089	3.54860963526648e-27
TLE3.7090	2.10676358208773e-72
TLE4.7091	4.54653421368053e-90
TLE6.79816	1.93438634048834e-39
TLK1.9874	3.39213288233525e-15
TLK2.11011	4.84533244175498e-32
TLL1.7092	3.16342030138339e-60
TLL2.7093	3.09349487633311e-13
TLN1.7094	2.27410326893524e-43
TLN2.83660	6.29663352978078e-35
TLR10.81793	6.37902000304194e-34
TLR1.7096	1.04104417287106e-44
TLR2.7097	2.7334140045519e-45
TLR3.7098	9.77069878702176e-31
TLR4.7099	6.35483713704766e-41
TLR5.7100	0.000217837905680197
TLR6.10333	1.26265798888295e-42
TLR7.51284	1.9608018103104e-20
TLR8.51311	1.54431590934127e-25
TLR9.54106	2.32192913475457e-59
TLX1NB.100038246	1.64640100945775e-28
TLX1.3195	1.23513577155957e-37
TLX2.3196	1.35665820447237e-12
TLX3.30012	5.40066686480357e-102
TM2D1.83941	1.51464296326445e-12
TM2D2.83877	0.00482262868724099
TM2D3.80213	0.000124001167984612
TM4SF18.116441	1.51317978488494e-26
TM4SF19.116211	2.21318285755603e-07
TM4SF1.4071	1.75825086182931e-38
TM4SF20.79853	0.088317304845131
TM4SF4.7104	5.52703981066472e-11
TM4SF5.9032	0.000140301128713108
TM6SF1.53346	3.83006572886655e-35
TM6SF2.53345	1.72716367453731e-08
TM7SF2.7108	3.89353948454691e-40
TM7SF3.51768	4.81327237943418e-09
TM7SF4.81501	3.74505374576299e-06
TM9SF1.10548	5.88243069207871e-54
TM9SF2.9375	9.94281559722754e-17
TM9SF3.56889	2.04937641707939e-27
TM9SF4.9777	1.43582935332159e-19
TMBIM1.64114	6.2927365900228e-25
TMBIM4.51643	1.03231176752953e-81
TMBIM6.7009	8.23644526227134e-104
TMC1.117531	1.12773759150546e-23
TMC2.117532	8.3641254646286e-06
TMC3.342125	1.01325423126689e-48
TMC4.147798	1.11483659928811e-67
TMC5.79838	1.73866625535613e-61
TMC6.11322	2.36439528610977e-13
TMC7.79905	0.00910314780115546
TMC8.147138	2.14982447786238e-42
TMCC1.23023	7.47893377472604e-10
TMCC2.9911	4.874324039844e-79
TMCC3.57458	3.26310910712198e-25
TMCO1.54499	1.38204501503105e-21
TMCO2.127391	0.610982013852726
TMCO3.55002	3.4548839201613e-23
TMCO4.255104	1.21075643541795e-10
TMCO5A.145942	1.49080001729327e-14
TMCO6.55374	8.14545006765162e-13
TMCO7.79613	3.84343911681026e-12
TMED10P1.286102	1.16234096976395e-36
TMED10.10972	2.85168972194918e-30
TMED1.11018	1.09204141624906e-21
TMED2.10959	1.58235859686609e-41
TMED3.23423	0.000976951157177558
TMED4.222068	1.56692995318635e-12
TMED5.50999	2.52474457059594e-14
TMED6.146456	1.95679120734479e-08
TMED7.TICAM2.100302736	7.11636486208038e-22
TMED7.51014	2.34272816242687e-61
TMED8.283578	6.89653803898698e-32
TMED9.54732	7.04092117247232e-08
TMEFF1.8577	1.10039264137792e-60
TMEFF2.23671	4.89912188717643e-07
TMEM100.55273	6.68157354040065e-57
TMEM101.84336	9.60104022343456e-22
TMEM102.284114	2.50596019167791e-13
TMEM104.54868	1.41266102654851e-15
TMEM105.284186	1.33177227016104e-19
TMEM106A.113277	3.39004339887217e-12
TMEM106B.54664	7.16036281319069e-44
TMEM106C.79022	1.07378955485716e-22
TMEM107.84314	6.45440771384243e-05
TMEM108.66000	3.65507439624276e-27
TMEM109.79073	9.06291852128359e-17
TMEM110.375346	6.81752204509742e-05
TMEM111.55831	1.66318651382869e-47
TMEM114.283953	0.235158895756794
TMEM115.11070	1.34895239048834e-36
TMEM116.89894	5.7846260221339e-36
TMEM117.84216	9.93435434479975e-28
TMEM119.338773	8.51474992867246e-79
TMEM11.8834	4.83129238486733e-20
TMEM120A.83862	3.46986041117925e-17
TMEM120B.144404	1.10164505891857e-09
TMEM121.80757	3.12626238102991e-29
TMEM123.114908	1.56121973905006e-69
TMEM125.128218	6.83901405008035e-11
TMEM126A.84233	0.0202144732382567
TMEM126B.55863	0.000330148071765443
TMEM127.55654	7.48415801093665e-44
TMEM128.85013	2.9570665414196e-44
TMEM129.92305	8.64042659122877e-43
TMEM130.222865	6.15937683789251e-33
TMEM131.23505	2.9577211224701e-27
TMEM132A.54972	4.26016898705025e-25
TMEM132B.114795	3.64437330107964e-20
TMEM132C.92293	8.35639133416361e-69
TMEM132D.121256	1.30443887809879e-15
TMEM132E.124842	6.251313283594e-36
TMEM133.83935	7.88383200383515e-39
TMEM134.80194	2.91556450358692e-19
TMEM135.65084	3.95748769168507e-49
TMEM136.219902	5.06769562084789e-05
TMEM138.51524	3.24416742433508e-06
TMEM139.135932	2.88179568831604e-17
TMEM140.55281	1.66881666588588e-21
TMEM141.85014	2.93697789526609e-39
TMEM143.55260	8.96678284962833e-28
TMEM144.55314	4.17939311706018e-76
TMEM145.284339	8.7076414264156e-40
TMEM146.257062	0.116657556226001
TMEM147.10430	4.17195979526696e-30
TMEM149.79713	1.05080779136348e-36
TMEM14A.28978	2.79450373983949e-20
TMEM14B.81853	4.37784149798072e-22
TMEM14C.51522	8.92251893255702e-11
TMEM14E.645843	3.74918060822925e-07
TMEM150A.129303	5.15749789115252e-23
TMEM150B.284417	2.81306649252353e-20
TMEM150C.441027	7.92187465220092e-24
TMEM151A.256472	1.64317656985078e-14
TMEM151B.441151	1.12658295478521e-20
TMEM154.201799	1.0309931162229e-07
TMEM155.132332	6.1938585888136e-09
TMEM156.80008	1.52031620189811e-17
TMEM158.25907	5.05131203003349e-55
TMEM159.57146	5.78808691248229e-08
TMEM160.54958	4.37137186363623e-23
TMEM161A.54929	4.92200992035328e-35
TMEM161B.153396	1.18018455875315e-54
TMEM163.81615	5.97865440310119e-15
TMEM164.84187	2.91176446901938e-06
TMEM165.55858	3.56714163797566e-09
TMEM167A.153339	1.35751963543807e-30
TMEM167B.56900	1.1054131146991e-17
TMEM168.64418	3.69438857823414e-05
TMEM169.92691	1.44753057273539e-14
TMEM170A.124491	1.32145752938273e-28
TMEM170B.100113407	7.18258817797494e-15
TMEM171.134285	3.82546313915717e-57
TMEM173.340061	2.20340932045304e-35
TMEM174.134288	0.0564860306002775
TMEM175.84286	7.98238068128421e-51
TMEM176A.55365	8.5946262319754e-20
TMEM176B.28959	5.8703285383009e-18
TMEM177.80775	1.63304139970469e-24
TMEM178.130733	5.58876063112216e-63
TMEM179B.374395	4.50322476299527e-08
TMEM179.388021	0.112284110414285
TMEM17.200728	2.96276019742723e-14
TMEM180.79847	4.13444389869878e-24
TMEM181.57583	3.58060464012929e-26
TMEM182.130827	6.29107787425699e-14
TMEM183A.92703	3.5168536477328e-26
TMEM184A.202915	3.70683719882763e-51
TMEM184B.25829	0.00238395580961312
TMEM184C.55751	3.05297820394723e-37
TMEM185A.84548	4.86762215710043e-08
TMEM185B.79134	3.83090741630641e-12
TMEM186.25880	3.52162297465157e-09
TMEM187.8269	6.95110712601691e-14
TMEM188.255919	2.62247762594754e-07
TMEM189.UBE2V1.387522	7.33969854402921e-06
TMEM189.387521	1.87490312010268e-40
TMEM18.129787	2.63461909691657e-06
TMEM190.147744	1.47309075922651e-10
TMEM191A.84222	1.11061803708346e-19
TMEM192.201931	1.35066777506415e-58
TMEM194A.23306	1.24565271693684e-37
TMEM194B.100131211	1.39099889246731e-29
TMEM195.392636	4.98930618793598e-31
TMEM196.256130	0.000716699528071333
TMEM198.130612	6.25608044599969e-06
TMEM199.147007	1.202026372584e-43
TMEM19.55266	1.52459795296036e-23
TMEM200A.114801	3.51288596199328e-40
TMEM200B.399474	5.01240108008188e-14
TMEM200C.645369	7.53965643050995e-82
TMEM201.199953	4.28707922804927e-56
TMEM202.338949	0.236661057028444
TMEM203.94107	3.27838360436611e-09
TMEM204.79652	1.94541997993356e-72
TMEM205.374882	4.52236465292687e-59
TMEM206.55248	1.94201408021802e-53
TMEM207.131920	0.000841278859254852
TMEM208.29100	6.47722961740346e-19
TMEM209.84928	8.81684808263657e-23
TMEM20.159371	1.5334510241003e-43
TMEM211.255349	8.12649805022594e-21
TMEM212.389177	0.000798309839701534
TMEM213.155006	3.9992442525748e-25
TMEM214.54867	5.71478824654362e-19
TMEM215.401498	3.42006254500122e-33
TMEM216.51259	6.69846025758334e-25
TMEM217.221468	6.64560396832727e-44
TMEM218.219854	2.78346410633635e-20
TMEM219.124446	1.81535003011608e-24
TMEM220.388335	2.57937142390855e-75
TMEM222.84065	1.46040885487768e-17
TMEM223.79064	6.24921814463197e-15
TMEM225.338661	0.241762885318064
TMEM229A.730130	0.120338282371971
TMEM229B.161145	5.69325946431107e-49
TMEM22.80723	2.39883604067734e-42
TMEM231.79583	1.99034086385567e-07
TMEM232.642987	3.08754805271866e-50
TMEM233.387890	3.40623773643154e-23
TMEM25.84866	6.95555120688391e-77
TMEM26.219623	8.02198774039815e-54
TMEM27.57393	1.15922390619656e-20
TMEM2.23670	4.28592428604832e-25
TMEM30A.55754	1.03136383796437e-14
TMEM30B.161291	5.02891741388907e-60
TMEM30C.644444	0.719321536184553
TMEM31.203562	4.83210196711636e-06
TMEM33.55161	1.14268131025408e-33
TMEM35.59353	2.20079348753316e-27
TMEM37.140738	1.77548392570444e-31
TMEM38A.79041	5.14015456153031e-45
TMEM38B.55151	3.82178446103731e-18
TMEM39A.55254	1.04766646699739e-41
TMEM39B.55116	4.33107331931964e-85
TMEM40.55287	3.62141949605237e-21
TMEM41A.90407	8.32431979103467e-19
TMEM41B.440026	5.97664702451913e-45
TMEM42.131616	5.28558379548685e-12
TMEM43.79188	1.95130734312149e-49
TMEM44.93109	5.68681562344906e-15
TMEM45A.55076	9.94612606404034e-27
TMEM45B.120224	2.85706420273349e-48
TMEM47.83604	9.54559920297734e-37
TMEM48.55706	2.04319784848661e-34
TMEM49.81671	8.05584463625492e-29
TMEM50A.23585	0.000299811952228959
TMEM50B.757	2.22597177172313e-31
TMEM51.55092	4.74779433132503e-27
TMEM52.339456	5.22079446524518e-23
TMEM53.79639	3.24668950342149e-11
TMEM54.113452	6.99808795779076e-23
TMEM55A.55529	0.000329852805060765
TMEM55B.90809	5.59091285898604e-19
TMEM56.148534	3.19292808934529e-11
TMEM57.55219	1.70769484413287e-30
TMEM59L.25789	8.21191108756464e-33
TMEM59.9528	3.61678570160759e-22
TMEM5.10329	1.83090225775934e-23
TMEM60.85025	0.00849195906590379
TMEM61.199964	3.9948133582735e-11
TMEM62.80021	3.49787916262172e-64
TMEM63A.9725	0.000160208849052776
TMEM63B.55362	1.97845617912177e-35
TMEM63C.57156	6.67119758564073e-65
TMEM64.169200	2.77773899996897e-14
TMEM65.157378	3.92247219828475e-53
TMEM66.51669	3.41882761733192e-39
TMEM67.91147	1.09233313672634e-17
TMEM68.137695	6.58944351058015e-32
TMEM69.51249	1.9965538157081e-05
TMEM70.54968	2.10451296356065e-21
TMEM71.137835	4.38744842013277e-100
TMEM72.643236	2.65260598224237e-12
TMEM74.157753	5.6502973903832e-64
TMEM79.84283	2.12093690395821e-20
TMEM80.283232	4.23986905165638e-26
TMEM81.388730	7.19947632155433e-25
TMEM82.388595	2.73261868332648e-14
TMEM84.283673	4.76917864729018e-45
TMEM85.51234	2.70369921302908e-08
TMEM86A.144110	2.41355568056432e-38
TMEM86B.255043	1.36465565489894e-34
TMEM87A.25963	3.38732551345478e-20
TMEM87B.84910	1.00544126879881e-62
TMEM88B.643965	2.68718930993931e-07
TMEM88.92162	1.49863765345159e-55
TMEM89.440955	0.000124580290933425
TMEM8A.58986	0.00493232826778237
TMEM8B.51754	8.58272159546822e-20
TMEM8C.389827	0.00643169535520013
TMEM90A.646658	3.40276848072041e-45
TMEM90B.79953	3.5608247320598e-30
TMEM91.641649	3.93058571473175e-47
TMEM92.162461	4.78738629008981e-07
TMEM93.83460	9.37601901686378e-32
TMEM95.339168	0.0132203234191665
TMEM97.27346	1.32642887101366e-28
TMEM98.26022	3.69210970022817e-09
TMEM99.147184	2.85847788351713e-17
TMEM9B.56674	4.4829875598828e-56
TMEM9.252839	2.06842806763606e-14
TMF1.7110	1.96927625675842e-28
TMIE.259236	9.29911070560332e-48
TMIGD1.388364	0.0187683335342722
TMIGD2.126259	6.39132514748017e-40
TMLHE.55217	3.58822644291599e-16
TMOD1.7111	8.47099958103094e-49
TMOD2.29767	2.53043269606755e-27
TMOD3.29766	1.51404991001051e-18
TMOD4.29765	4.5826850593418e-14
TMPO.7112	9.53298875990673e-46
TMPPE.643853	2.81875059781296e-19
TMPRSS11A.339967	0.0243402446047793
TMPRSS11BNL.401136	0.596531284639276
TMPRSS11B.132724	0.350592894251513
TMPRSS11D.9407	0.0115758042478261
TMPRSS11F.389208	0.257930360920552
TMPRSS12.283471	3.38799957376647e-48
TMPRSS13.84000	3.18451338376007e-39
TMPRSS15.5651	1.05273863659411e-42
TMPRSS2.7113	1.86414816279941e-14
TMPRSS3.64699	5.87636588039795e-23
TMPRSS4.56649	1.56850219684503e-05
TMPRSS5.80975	1.31802371829399e-68
TMPRSS6.164656	2.25790222013863e-74
TMPRSS7.344805	3.33218338939356e-20
TMPRSS9.360200	1.79570820359196e-05
TMSB10.9168	4.05372740846046e-47
TMSB15A.11013	1.38491420658744e-46
TMSB15B.286527	3.7380380235727e-53
TMSB4Y.9087	0.559216125151351
TMSL3.7117	1.26282804222423e-23
TMTC1.83857	1.33933428243523e-30
TMTC2.160335	1.79760437188524e-22
TMTC3.160418	1.67562297299083e-43
TMTC4.84899	0.000114518005828453
TMUB1.83590	1.43744110596542e-38
TMUB2.79089	1.97396871166357e-18
TMX1.81542	1.00215653032696e-21
TMX2.51075	9.40322231611258e-19
TMX3.54495	2.22970485283697e-11
TMX4.56255	2.53747599130075e-07
TNC.3371	1.48732023610599e-23
TNFAIP1.7126	8.92391319460397e-12
TNFAIP2.7127	3.18211779026988e-16
TNFAIP3.7128	2.50150879187342e-57
TNFAIP6.7130	4.01516136546523e-22
TNFAIP8L1.126282	4.97064438949175e-13
TNFAIP8L2.79626	6.46076165044452e-27
TNFAIP8L3.388121	7.41942600681745e-07
TNFAIP8.25816	6.58388149364851e-41
TNFRSF10A.8797	3.90420140188946e-13
TNFRSF10B.8795	8.99728148834471e-22
TNFRSF10C.8794	3.33742307338305e-17
TNFRSF10D.8793	8.05576942815719e-53
TNFRSF11A.8792	1.87694680820962e-38
TNFRSF11B.4982	2.98828785522262e-22
TNFRSF12A.51330	2.84536253458736e-16
TNFRSF13B.23495	2.90276815090813e-39
TNFRSF13C.115650	6.84382261471489e-50
TNFRSF14.8764	3.02044584662984e-43
TNFRSF17.608	1.56841640859495e-32
TNFRSF18.8784	5.73211568921437e-09
TNFRSF19.55504	4.87092990677826e-19
TNFRSF1A.7132	3.64919852400011e-31
TNFRSF1B.7133	2.46132861296291e-57
TNFRSF21.27242	2.02069365955188e-62
TNFRSF25.8718	8.77538469023615e-57
TNFRSF4.7293	5.2830980306524e-40
TNFRSF6B.8771	3.53526317885544e-39
TNFRSF8.943	9.20007434116795e-59
TNFRSF9.3604	1.25376529269882e-29
TNFSF10.8743	9.54072772530877e-12
TNFSF11.8600	1.58857925700805e-24
TNFSF12.TNFSF13.407977	4.2213074701188e-36
TNFSF12.8742	2.2910083323502e-60
TNFSF13B.10673	2.4701384402909e-23
TNFSF13.8741	1.58066054024973e-28
TNFSF14.8740	4.39210677387367e-34
TNFSF15.9966	2.03141301269763e-19
TNFSF18.8995	3.79879850743896e-10
TNFSF4.7292	1.32717584098462e-13
TNFSF8.944	5.05469566012622e-19
TNFSF9.8744	2.53137660709836e-19
TNF.7124	6.43897159594547e-29
TNIK.23043	1.62749443525224e-25
TNIP1.10318	1.84461640660873e-26
TNIP2.79155	2.29020822594662e-31
TNIP3.79931	2.78574528072629e-45
TNK1.8711	2.35929321421721e-32
TNK2.10188	6.68460934906263e-33
TNKS1BP1.85456	1.22668458686987e-15
TNKS2.80351	2.1617988903642e-30
TNKS.8658	1.49268166109041e-19
TNMD.64102	3.07446132626319e-33
TNNC1.7134	1.10973619807708e-09
TNNC2.7125	2.02096078399607e-17
TNNI1.7135	2.2785065378559e-07
TNNI2.7136	2.10986993714105e-68
TNNI3K.51086	1.17750706538222e-18
TNNI3.7137	5.04069122443674e-07
TNNT1.7138	2.19521336093208e-19
TNNT2.7139	9.49562363167636e-47
TNNT3.7140	7.04158708434195e-72
TNN.63923	1.57642054916464e-62
TNP1.7141	1.37660059900456e-05
TNP2.7142	0.263938126301299
TNPO1.3842	1.42651533658335e-32
TNPO2.30000	9.10453663442726e-09
